species_superorder,isGaleomorphi,species_name,marine_province,lat,long,date,year
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus tilstoni,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus sorrah,East Australian coast,-20,149,2007-2013,2007
Galeomorphii,1,Carcharhinus leucas,Caribbean,,,1979-1985,1979
Galeomorphii,1,Carcharhinus leucas,Caribbean,,,1979-1985,1979
Galeomorphii,1,Carcharhinus leucas,Caribbean,,,1979-1985,1979
Galeomorphii,1,Carcharhinus leucas,Caribbean,,,1979-1985,1979
Galeomorphii,1,Carcharhinus leucas,Caribbean,,,1979-1985,1979
Galeomorphii,1,Carcharhinus leucas,Caribbean,,,1979-1985,1979
Galeomorphii,1,Carcharhinus leucas,Caribbean,,,1979-1985,1979
Galeomorphii,1,Carcharhinus leucas,Caribbean,,,1979-1985,1979
Galeomorphii,1,Carcharhinus leucas,Caribbean,,,1979-1985,1979
Galeomorphii,1,Carcharhinus leucas,Caribbean,,,1979-1985,1979
Galeomorphii,1,Carcharhinus leucas,Caribbean,,,1979-1985,1979
Galeomorphii,1,Carcharhinus leucas,Caribbean,,,1979-1985,1979
Galeomorphii,1,Carcharhinus leucas,Caribbean,,,1979-1985,1979
Galeomorphii,1,Carcharhinus leucas,Caribbean,,,1979-1985,1979
Galeomorphii,1,Carcharhinus leucas,Caribbean,,,1979-1985,1979
Galeomorphii,1,Carcharhinus leucas,Caribbean,,,1979-1985,1979
Galeomorphii,1,Negaprion brevirostris,Caribbean,,,1979-1986,1979
Galeomorphii,1,Negaprion brevirostris,Caribbean,,,1979-1986,1979
Galeomorphii,1,Negaprion brevirostris,Caribbean,,,1979-1986,1979
Galeomorphii,1,Negaprion brevirostris,Caribbean,,,1979-1986,1979
Galeomorphii,1,Negaprion brevirostris,Caribbean,,,1979-1986,1979
Galeomorphii,1,Negaprion brevirostris,Caribbean,,,1979-1986,1979
Galeomorphii,1,Negaprion brevirostris,Caribbean,,,1979-1986,1979
Galeomorphii,1,Negaprion brevirostris,Caribbean,,,1979-1986,1979
Galeomorphii,1,Negaprion brevirostris,Caribbean,,,1979-1986,1979
Galeomorphii,1,Negaprion brevirostris,Caribbean,,,1979-1986,1979
Galeomorphii,1,Negaprion brevirostris,Caribbean,,,1979-1986,1979
Galeomorphii,1,Negaprion brevirostris,Caribbean,,,1979-1986,1979
Galeomorphii,1,Negaprion brevirostris,Caribbean,,,1979-1986,1979
Galeomorphii,1,Negaprion brevirostris,Caribbean,,,1979-1986,1979
Galeomorphii,1,Negaprion brevirostris,Caribbean,,,1979-1986,1979
Galeomorphii,1,Negaprion brevirostris,Caribbean,,,1979-1986,1979
Galeomorphii,1,Negaprion brevirostris,Caribbean,,,1979-1986,1979
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Rhizoprionodon taylori,East Australian coast,-19.25,146.833333,1986-1990,1986
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Western Australian and Indonesian coast,29,129,1994-1996,1994
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Northwest Atlantic shelves,,,1963-1993,1963
Galeomorphii,1,Carcharhinus obscurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus obscurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus obscurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus obscurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus obscurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus obscurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus obscurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus obscurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus obscurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus obscurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus obscurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus obscurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus obscurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus obscurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus obscurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus obscurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brevipinna,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus brevipinna,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus limbatus,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus limbatus,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus limbatus,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus brevipinna,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus limbatus,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus limbatus,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus limbatus,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus brevipinna,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus brevipinna,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus brevipinna,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus limbatus,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus limbatus,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus limbatus,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus limbatus,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus brevipinna,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus limbatus,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus brevipinna,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus limbatus,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus limbatus,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus limbatus,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus brevipinna,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus brevipinna,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus brevipinna,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus brevipinna,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus limbatus,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus limbatus,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus limbatus,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus brevipinna,Caribbean,,,1981-1985,1981
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Carcharhinus obscurus,China Sea,,,2002-2003,2002
Galeomorphii,1,Prionace glauca,Northwest Atlantic shelves,,,2000,2000
Galeomorphii,1,Prionace glauca,Northwest Atlantic shelves,,,2000,2000
Galeomorphii,1,Prionace glauca,Northwest Atlantic shelves,,,2000,2000
Galeomorphii,1,Prionace glauca,Northwest Atlantic shelves,,,2000,2000
Galeomorphii,1,Prionace glauca,Northwest Atlantic shelves,,,2000,2000
Galeomorphii,1,Prionace glauca,Northwest Atlantic shelves,,,2000,2000
Galeomorphii,1,Prionace glauca,Northwest Atlantic shelves,,,2000,2000
Galeomorphii,1,Prionace glauca,Northwest Atlantic shelves,,,2000,2000
Galeomorphii,1,Prionace glauca,Northwest Atlantic shelves,,,2000,2000
Galeomorphii,1,Prionace glauca,Northwest Atlantic shelves,,,2000,2000
Galeomorphii,1,Prionace glauca,Northwest Atlantic shelves,,,2000,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
